id,budget,popularity,runtime,revenue,month,day,year
475,25000000,4.037707,85.0,15.687312888712007,3,18,2010
476,0,0.368092,120.0,14.293048855172811,8,3,2012
477,18000000,2.471038,100.0,15.668048362684408,3,13,1992
478,3200000,5.510288,100.0,15.266472884968403,4,5,2016
479,20000000,6.679168,92.0,16.914052501533895,10,13,2006
480,0,8.450231,104.0,16.62428299451444,8,13,1993
481,0,0.182717,91.0,14.077875591662238,2,9,1954
482,10500000,1.970481,149.0,16.056220353623207,1,16,2009
483,48000000,4.556123,132.0,17.391873648748355,10,19,2001
484,13500000,3.531089,129.0,12.142467022441203,9,18,2015
485,0,2.183504,85.0,15.020278546047788,8,6,1993
486,25000000,5.481452,122.0,16.554981968345718,9,10,2010
487,60000000,7.685548,170.0,19.04599632848393,5,14,1998
488,4500000,1.833185,65.0,15.059210870078317,3,16,2006
489,9000000,27.756026,104.0,18.50486423289969,7,17,2014
490,250000,1.924535,85.0,13.320435244289515,4,5,1991
491,590235,8.888393,92.0,14.360959033206688,2,9,2009
492,35000000,5.80986,92.0,17.962065982646223,10,22,2007
493,12000000,8.435294,95.0,11.102729182486163,11,8,2012
494,0,9.116245,110.0,17.447922115658578,6,20,1985
495,2000000,2.300459,97.0,8.896588071791218,10,10,2009
496,25000000,10.323838,99.0,16.286843753808267,10,10,1997
497,2800000,12.560942,80.0,15.096444681204078,4,21,2017
498,15000000,18.451321,84.0,17.60119121611687,11,5,1992
499,0,0.91505,152.0,3.258096538021482,9,9,2006
500,80000000,11.760218,89.0,19.975085660127846,9,21,2015
501,0,7.872569,145.0,13.516790456663609,9,10,1969
502,57000000,11.82081,123.0,17.767425013090104,10,6,2005
503,0,8.35399,104.0,12.664993208870557,4,9,2015
504,25000000,4.558992,128.0,16.385946299199293,9,15,1995
505,0,10.460298,122.0,16.27936388366082,5,30,1957
506,10000000,5.3584,109.0,9.283590833715776,11,2,2011
507,25000000,10.510245,104.0,15.713643479656406,10,17,2008
508,60000000,8.462364,131.0,18.444078919119985,3,6,1998
509,60000,10.621362,84.0,14.985249927961366,7,10,1998
510,6500000,9.312354,89.0,16.444909682624868,12,4,2014
511,910000,18.211093,108.0,16.077273760604726,6,22,1954
512,22000000,9.863789,100.0,19.08669988417386,1,19,2017
513,93,11.096527,107.0,14.731801689838349,1,28,2011
514,27000000,8.907074,99.0,18.437012472288835,9,15,1994
515,0,6.625607,96.0,10.886464497605314,4,8,2016
516,12000000,5.875606,99.0,16.866350521839156,9,10,1999
517,2000000,0.570021,156.0,15.607270193858982,4,14,2000
518,15000000,11.85302,123.0,18.633585569951723,11,26,2014
519,149000000,294.337037,141.0,20.525522511220068,5,30,2017
520,32000000,8.074218,137.0,17.156889319986288,9,7,2012
521,30000000,8.142166,108.0,16.716690969118606,1,12,2001
522,0,1.380258,116.0,12.809084483688698,4,24,2014
523,10000000,7.412826,105.0,17.17878147124361,12,24,2014
524,13000000,11.14704,220.0,18.625252917831098,10,5,1956
525,0,1.532894,181.0,15.955576839107596,6,17,2005
526,4000000,6.780752,99.0,17.0480920693441,4,9,2011
527,20000000,8.34835,109.0,16.67341657199967,7,1,2011
528,62000000,6.258666,87.0,17.548862893991245,6,20,2008
529,78146652,9.097953,125.0,17.909855136853043,3,19,2009
530,28000000,6.053567,103.0,17.457295941228956,5,12,2006
531,4100000,3.826281,135.0,17.399029524198163,9,16,1953
532,0,6.316596,117.0,12.329559384103236,10,2,2016
533,18000000,6.41742,107.0,16.087403426636573,6,6,1986
534,40000000,9.034929,107.0,18.653765232016212,7,3,2010
535,4000000,4.661689,105.0,10.746669812589644,9,20,2007
536,45000000,11.221186,160.0,16.048084475461497,9,15,2008
537,3000000,0.527297,113.0,16.76958799027744,8,1,2002
538,75000000,13.249824,136.0,19.62982800366314,6,6,1996
539,48000000,14.788987,127.0,19.977080276011176,5,24,1989
540,0,4.39817,87.0,13.34061819832552,4,22,2011
541,150000000,11.30428,111.0,18.670569987139285,9,24,2015
542,6900000,6.8652,102.0,15.894081720974466,9,24,1993
543,65000000,11.023042,100.0,17.50444283568302,11,13,1998
544,79000000,29.423537,179.0,20.64669511270673,12,18,2002
545,8000000,0.537378,149.0,16.811242881518265,1,1,1969
546,5800000,0.906143,95.0,15.76142084987672,9,1,2006
547,30000000,11.066473,125.0,18.477387649766793,12,13,2002
548,3500000,5.732016,93.0,16.60818213783989,5,3,1990
549,9000000,10.182974,99.0,18.218634900073557,10,20,2016
550,0,0.769595,180.0,12.380336828696395,9,15,2005
551,13000000,9.142772,81.0,18.398814807296677,9,9,2002
552,49000000,30.206365,120.0,18.46373591348011,3,4,2015
553,40000000,10.939066,98.0,18.768455473222875,11,21,2003
554,0,4.769347,96.0,16.220795460073756,3,5,1993
555,14500000,9.298092,108.0,18.37766199458203,5,26,2001
556,0,4.854436,90.0,13.304686600863562,4,9,1932
557,0,0.239993,112.0,15.400295672015407,3,6,2014
558,8500000,5.590678,96.0,16.927091107845406,9,27,2013
559,23000000,7.528276,106.0,17.647459781902764,2,26,2016
560,2700000,10.246132,118.0,17.44781024255605,10,17,1979
561,0,1.282833,98.0,9.688870050941352,10,5,2007
562,0,12.34835,96.0,14.285514812209815,8,23,2013
563,75000000,11.134888,99.0,19.096085876064585,2,13,2004
564,20000000,8.066726,100.0,17.415743043692466,10,2,2015
565,0,0.699668,120.0,13.743316138415787,11,9,1984
566,0,3.939557,101.0,11.302340226903391,11,27,2009
567,12000000,4.73816,167.0,15.882373444019521,10,23,1960
568,40000000,6.322435,91.0,17.423551959034715,1,26,2012
569,12000000,10.159713,100.0,16.69291037620854,4,20,2017
570,18000000,4.29831,118.0,15.176487367510099,6,13,1986
571,5000000,17.656951,113.0,18.23097059058031,10,31,2002
572,7000000,11.00913,89.0,16.6386465901644,4,11,2003
573,80000000,9.554067,117.0,18.13168233884811,1,29,2010
574,1000000,3.374229,97.0,16.119437250610915,4,21,2001
575,35000000,10.754139,123.0,19.17187237820299,9,14,2016
576,0,12.50303,130.0,16.846149058338817,12,19,1990
577,16000000,8.899418,96.0,17.704848246335715,8,24,1990
578,0,8.665106,86.0,15.86963441986494,2,1,2017
579,16000000,14.906621,114.0,16.336007862645143,6,29,2012
580,0,1.033927,88.0,4.48863636973214,11,9,1948
581,0,2.858879,82.0,15.899118159552906,7,25,1986
582,0,6.785735,116.0,13.041506838660105,10,17,2014
583,20000000,9.351557,135.0,15.202085379751395,10,1,2007
584,19000000,15.339153,108.0,17.067303307255134,1,19,1996
585,0,0.773954,116.0,13.895506803019979,11,25,1987
586,10400000,8.792104,161.0,19.552082858669273,12,23,2016
587,1500000,0.446454,162.0,15.29711532616119,11,12,2015
588,40000000,0.75571,107.0,19.55929109420119,12,23,2016
589,90000,0.837849,72.0,15.424948670398354,10,1,1958
590,28000000,5.01752,134.0,15.553304745170516,12,25,1997
591,0,0.218263,94.0,16.01455325928874,5,12,1999
592,0,0.402368,0.0,12.366272137210531,12,4,2003
593,6000000,7.903956,109.0,17.61557345156137,9,7,2008
594,3000000,11.30324,108.0,16.229321233436963,4,5,2013
595,0,11.971318,97.0,17.301314800304574,3,31,1995
596,0,1.985348,88.0,12.273735966890268,1,7,2013
597,8000000,10.434018,120.0,16.86140139233913,11,12,1982
598,8000000,5.320117,102.0,18.425898925530607,7,26,2006
599,13000000,5.169999,110.0,13.956429222382813,11,16,2006
600,35000000,13.542675,112.0,17.57509222514142,2,21,2013
601,15000000,20.301019,110.0,19.69277172292949,5,16,1986
602,12000000,7.607052,100.0,17.914397687089004,9,11,2015
603,65000000,10.90061,132.0,18.58184228161053,5,11,2001
604,16000000,12.069966,97.0,17.794784035115494,3,30,1999
605,5500000,6.389326,109.0,17.08942967916541,12,21,1977
606,100000,5.113205,193.0,16.213405921671733,2,8,2015
607,0,10.475435,141.0,12.34141177820761,12,24,2014
608,0,1.373641,88.0,12.970998480345193,4,29,2011
609,700000,2.819298,77.0,10.36018428646371,2,8,2007
610,0,5.121309,71.0,12.51958692489043,1,1,1997
611,12000000,7.075534,82.0,15.14258317215344,8,14,1987
612,8575000,16.727405,145.0,14.500224780877835,6,1,2016
613,5000000,10.737565,101.0,15.920039268533248,2,9,2004
614,17000000,5.924226,95.0,16.647552569219172,1,23,2004
615,6000000,8.522673,158.0,17.179352187684735,4,27,1961
616,0,3.936673,110.0,13.917654606332812,10,17,2008
617,0,0.318437,95.0,12.04355959836804,10,10,2010
618,35000000,10.378902,94.0,18.579996058350766,6,23,1993
619,4500000,14.658885,90.0,17.11478155761295,8,13,1982
620,0,5.472431,188.0,15.419200180591716,12,17,1982
621,70000000,10.876463,105.0,18.996403593888584,9,24,1999
622,0,7.559298,120.0,13.637580544214028,11,5,2004
623,10000000,10.754997,109.0,15.22001068383845,9,30,2016
624,85000000,9.434006,130.0,18.73766787286272,6,18,1993
625,22000000,8.473369,84.0,18.255484622206644,6,1,2001
626,15000000,14.319743,212.0,18.80526264795146,12,26,1959
627,0,4.379054,112.0,15.543990624143886,3,5,1993
628,16000000,5.127876,142.0,17.191444728442306,4,15,2016
629,6000000,7.873407,116.0,15.635937169887706,11,4,2016
630,0,0.897413,116.0,16.334307312140215,8,28,1998
631,16000000,12.646518,126.0,18.51145614809536,10,22,2004
632,10000000,4.127728,125.0,14.220976332738882,10,29,1970
633,15000000,6.600651,110.0,17.220126024645715,7,31,1991
634,100000000,19.382082,106.0,19.616358398456935,6,29,2005
635,0,8.3539,106.0,17.611611582399007,2,7,1968
636,27000000,14.225919,102.0,16.819151922041353,4,5,1984
637,0,2.081712,107.0,17.41460974160228,8,7,1981
638,23000000,7.667579,98.0,18.831575756742744,2,14,2008
639,300000,1.023164,105.0,14.151983508870947,2,5,1981
640,6,11.179864,122.0,2.1972245773362196,9,6,2000
641,50000000,5.716009,146.0,18.11898415194294,9,17,1999
642,50000000,10.337994,95.0,18.39471767141942,10,1,2014
643,39000000,7.830087,116.0,19.48107979206287,6,28,1988
644,13000000,2.326115,84.0,15.898317928880397,5,8,1998
645,0,7.843562,143.0,10.919460710183415,10,9,1952
646,5000000,9.649312,113.0,13.815511557963774,6,3,2010
647,50000000,5.768575,128.0,18.358805350872576,11,23,2005
648,9000000,14.304205,98.0,14.731801689838349,10,10,1968
649,0,5.682778,130.0,16.60667572712668,5,15,1944
650,30000000,11.766244,85.0,19.07536165829236,9,4,2005
651,16500000,10.673167,136.0,18.72078534381011,12,13,1995
652,5000000,5.839893,107.0,16.31961744776731,4,14,1983
653,0,2.805298,101.0,10.809768351780965,9,3,1998
654,20000,3.111281,111.0,11.502885230075814,11,6,1997
655,2600000,8.623982,92.0,13.223473071106609,9,20,2007
656,25000000,7.438934,97.0,16.915602891887552,10,1,1994
657,11500000,6.514592,99.0,16.815227432441546,2,18,1994
658,0,11.959887,106.0,16.380459992348886,8,7,1985
659,13000000,8.378149,161.0,13.533479157021308,5,5,2009
660,7500000,19.561767,93.0,15.911690232247699,3,10,2012
661,54000000,20.214422,132.0,18.70217649048812,3,15,2006
662,5500000,4.711231,116.0,16.119787718604094,9,4,2012
663,15000000,14.511442,111.0,16.62690139614236,9,13,2009
664,0,6.76513,88.0,16.71213660583997,5,24,2012
665,0,1.073743,85.0,4.2626798770413155,9,23,1994
666,0,4.118699,98.0,2.3978952727983707,3,14,2010
667,250000000,20.644776,161.0,20.680775786368866,12,11,2013
668,0,4.250364,118.0,12.739379658445147,9,7,2013
669,6300000,4.38806,101.0,12.947900460451857,2,12,2012
670,0,8.387519,106.0,18.153832296547648,2,10,1995
671,2650000,4.471515,147.0,14.946912992035967,7,3,1962
672,6400000,1.82294,151.0,15.59046307836746,9,24,2010
673,6000000,7.510159,107.0,15.064015330340151,3,13,2014
674,4200000,8.233168,114.0,17.462955798940374,8,10,1984
675,135000000,13.89018,121.0,18.158444743258723,7,28,2005
676,10000000,5.024459,77.0,16.250144883225648,7,3,2002
677,28000000,13.570264,103.0,17.921454272504192,7,17,2013
678,25000000,3.643468,117.0,13.56374116906162,9,11,1998
679,0,7.174869,106.0,14.075516659534566,2,3,2011
680,2500000,5.490505,106.0,15.984564372619506,8,3,1955
681,125000000,15.049695,124.0,20.114960420300196,5,26,2004
682,25000000,11.109932,99.0,16.213405921671733,5,30,1986
683,0,9.861672,107.0,17.652925032133737,9,29,1993
684,26000000,13.003122,91.0,19.02659724347731,1,15,2009
685,160000000,287.253654,129.0,20.95666568259922,3,16,2017
686,1271000,7.441117,81.0,15.147348997279623,1,7,1955
687,40000000,16.453573,114.0,18.272581165891857,8,17,2016
688,0,11.966566,80.0,14.139377248910181,9,14,1990
689,0,4.352904,122.0,9.332115428902103,1,30,2013
690,113000000,13.165421,140.0,20.560746908625106,5,17,2005
691,0,4.074783,104.0,15.607270193858982,12,23,1960
692,35000000,5.370818,102.0,16.263131228460505,9,5,2003
693,30000000,8.587129,108.0,19.01191936067399,9,26,2002
694,5000000,13.524048,112.0,14.71194423706121,10,9,2014
695,0,13.235179,97.0,15.603812891512652,4,29,1983
696,1,1.280455,132.0,1.0986122886681098,8,15,2003
697,0,11.950477,108.0,16.811242881518265,10,1,1992
698,12000000,17.788579,94.0,12.489193079511338,9,14,2013
699,6000000,11.732546,137.0,16.021331524685905,9,11,2015
700,40000000,9.420931,102.0,18.642441876165456,1,14,2016
701,25000000,7.409179,94.0,17.472599919358508,12,19,1986
702,5000000,15.021058,94.0,18.405060002967943,9,10,2015
703,11000000,18.344227,95.0,19.277149303211587,7,9,1999
704,2053648,2.691433,102.0,13.122365377402328,10,22,1999
705,85000000,11.057536,167.0,17.908330057869783,12,11,2006
706,1000000,17.911314,112.0,17.42003820438765,8,1,1954
707,1200000,2.017413,113.0,16.48019393198267,5,18,1978
708,0,9.197511,90.0,9.5302475917227,2,7,2014
709,90000000,14.753545,127.0,19.144223973252547,8,4,2014
710,3000000,6.409512,146.0,16.15731646026544,6,19,1960
711,0,14.331454,100.0,16.067238051115798,6,6,2011
712,0,1.893822,112.0,15.293771560944545,12,26,1984
713,40000000,13.876881,120.0,18.606795057476084,2,17,2006
714,80000000,14.987902,132.0,16.134608854419294,8,12,2005
715,9250000,2.132964,125.0,17.188810705216195,11,7,1979
716,22000000,6.303785,108.0,17.00140535906508,5,20,2010
717,0,11.449373,89.0,16.7033111799883,3,12,1993
718,27000000,1.408176,132.0,16.50226371168064,4,15,1992
719,0,7.477944,76.0,17.303218760803343,4,10,1992
720,0,7.328242,95.0,12.154784614286667,9,9,2014
721,0,9.488593,95.0,15.312778377663719,8,2,1986
722,800000,7.137026,94.0,11.048553945576122,1,17,2003
723,0,5.007836,99.0,15.81695866577395,11,18,1988
724,11000000,4.08938,100.0,13.859359965242536,9,10,1993
725,50000000,30.121292,130.0,20.3805324886088,3,15,2009
726,50000000,16.838145,114.0,18.086069804043206,3,11,2015
727,0,4.912681,105.0,15.233606592558036,3,8,2012
728,30000000,9.058516,129.0,19.204931628580656,6,1,2007
729,14000000,0.825638,112.0,16.628288634649774,6,19,1980
730,103000000,8.18534,102.0,20.030495457388053,3,19,2014
731,0,9.661817,97.0,14.508635738282216,5,15,1991
732,4000000,5.032469,108.0,17.852696729875838,12,11,1967
733,0,8.328596,104.0,16.233268260192208,5,31,1994
734,4000000,6.314697,121.0,14.48586903734373,3,29,2002
735,150000000,26.024868,108.0,20.746771595259897,2,11,2016
736,40000000,12.337898,89.0,17.887310437891223,7,16,1992
737,8250000,11.840985,171.0,17.216707972959764,11,8,1951
738,8000000,1.194377,91.0,14.453747384139314,4,22,1988
739,40000000,14.384554,134.0,17.433952526209612,9,15,2016
740,40000000,15.010525,124.0,18.88273927558276,4,1,2005
741,0,6.617717,86.0,14.805809085546088,8,17,1989
742,0,0.000578,92.0,12.905549749784988,11,15,1991
743,967686,11.934045,101.0,15.267124619396817,5,7,2010
744,35000000,10.794556,92.0,17.48775689557179,4,2,2010
745,12000000,15.297121,96.0,18.183292580669043,12,7,1982
746,14000000,11.090265,112.0,16.800062969100857,5,22,2007
747,50000,11.329733,103.0,12.42884012613866,2,22,2007
748,6000000,9.023686,96.0,16.22444386867783,8,26,2015
749,0,4.725759,91.0,17.346363974409307,11,9,2012
750,25000000,7.257679,107.0,18.253033759013107,4,9,1999
751,30000000,6.734065,103.0,17.73651923108786,4,6,2005
752,50000000,9.91556,92.0,18.545057910460734,1,24,2008
753,0,0.358968,100.0,9.968853855967382,10,21,1998
754,4500000,11.578578,104.0,17.89055518551908,7,5,1980
755,6000000,10.505387,97.0,16.15821768856588,4,21,1999
756,0,2.340967,96.0,15.607270193858982,2,13,1981
757,0,6.188664,103.0,12.179323043787461,6,24,1993
758,80000000,7.210383,88.0,18.913751873325314,11,26,2008
759,0,6.117335,99.0,10.091418348094594,9,3,2015
760,23000000,9.604552,124.0,17.20131646288431,8,31,2007
761,6500000,9.369527,92.0,17.02609248333909,9,5,2005
762,15000000,7.844705,95.0,10.988845725525822,5,2,2014
763,2000000,9.02255,137.0,18.064005814299346,3,15,2006
764,200000000,26.114917,116.0,20.091900257585234,6,20,2013
765,0,2.132858,115.0,15.990262393084793,3,3,1989
766,105000000,7.291872,114.0,18.711248987402776,12,3,2015
767,40000000,6.159379,107.0,17.02309147484047,2,2,2012
768,20000000,16.205105,113.0,18.615122116498355,8,17,2007
769,0,6.15698,98.0,14.631858958164685,2,7,2014
770,16000000,2.549325,105.0,15.248793699831522,12,24,1988
771,50000000,10.223582,139.0,17.035823389843156,6,24,2016
772,9000000,2.089842,135.0,16.71307863788823,8,14,2009
773,0,5.063701,110.0,15.594881775356612,4,4,1997
774,0,0.001272,75.0,10.794522012994118,10,6,2000
775,0,14.67986,97.0,15.014771177365066,3,12,2010
776,0,2.92387,40.0,15.860920280863349,4,8,2011
777,130000000,9.566135,165.0,17.718573602560923,11,18,2008
778,150000000,15.884744,103.0,19.620516319738698,12,16,2016
779,22500000,18.908782,116.0,17.191491972610017,11,4,2016
780,0,12.553657,112.0,17.83095564349742,2,8,2008
781,5000000,8.645067,87.0,15.011126440286628,1,20,2017
782,13000000,4.654312,123.0,14.314337889234494,2,5,2016
783,40000000,13.689855,108.0,19.620645529892812,11,20,1989
784,0,4.582718,105.0,16.937773803273668,7,10,1992
785,0,2.614785,90.0,16.334551851704283,9,10,1993
786,2500000,2.296734,95.0,13.546433009748837,1,10,1993
787,19000000,8.385361,95.0,18.064975472586333,7,10,2004
788,1601792,2.329513,96.0,12.443229549562735,5,15,2005
789,0,3.457153,89.0,14.66319220184003,1,25,2015
790,94000000,6.587711,145.0,18.372660350933085,12,15,2011
791,1300000,5.184013,99.0,18.095868561912003,1,15,1971
792,40000000,17.496832,83.0,19.21953838343285,11,17,1989
793,13000000,10.890236,83.0,18.108442610919898,12,15,2000
794,40000000,2.947411,93.0,16.209715028122222,11,27,2002
795,25000000,14.141837,116.0,18.354722655706016,12,17,2010
796,13000000,24.515462,90.0,16.83887044983559,8,30,1991
797,8,4.222195,133.0,17.329435670587014,8,4,2005
798,0,5.159349,102.0,8.440744019252831,4,19,2015
799,0,3.215954,89.0,11.104310400955953,3,31,2009
800,110000000,16.747793,117.0,18.993008516865622,6,10,2010
801,5000000,8.585856,108.0,17.89268613979564,7,30,2015
802,3000000,12.822085,94.0,16.455750687795483,5,27,2016
803,7000000,3.18614,108.0,13.02382398931465,8,1,2010
804,15000000,11.179855,83.0,17.283009530642506,11,8,1973
805,20000000,10.605851,72.0,18.72580973737815,2,7,2003
806,14000000,11.535478,119.0,16.42198381739754,3,2,2012
807,3000000,7.351028,100.0,16.7328683940079,1,18,2001
808,0,4.433261,150.0,11.840292085295026,9,23,2011
809,0,13.567726,90.0,10.399615695541534,7,5,2013
810,75000000,18.311054,121.0,19.20923473601128,10,13,2016
811,42000000,9.874043,124.0,19.71236129999276,5,13,1999
812,0,5.50751,113.0,14.151983508870947,8,16,1985
813,33000000,11.840557,98.0,19.31426303995494,9,18,1998
814,15000000,3.94159,95.0,16.860033043306743,10,20,2006
815,50000000,12.229381,97.0,17.55976241806633,8,9,1996
816,32000000,11.119707,96.0,17.92212664936252,9,23,2005
817,12000000,9.592265,92.0,17.534072593066618,2,16,1996
818,100000,1.522753,90.0,16.906553056777135,8,1,1972
819,0,14.307672,92.0,19.269786486278605,12,17,2015
820,1000000,2.678923,107.0,14.692003770364362,11,23,2001
821,4000000,5.350658,99.0,9.129347212766652,9,2,2013
822,886000,6.507597,103.0,14.77102238760702,8,27,1936
823,50000000,9.082538,107.0,18.952064362593777,10,15,2004
824,0,9.555852,81.0,14.038654909278163,3,7,1962
825,110000000,8.555544,76.0,18.459434636623456,4,2,2004
826,2700000,7.048957,80.0,16.587637673680156,2,10,2004
827,3860000,8.959821,130.0,17.97559193870378,1,8,2013
828,10000000,3.759301,89.0,18.826145858727198,7,10,2015
829,54000000,11.415316,121.0,15.798745393079741,8,1,2003
830,500000,0.892007,78.0,9.330520532232288,1,1,2009
831,6000000,2.447359,139.0,18.896914929159916,12,16,1976
832,12000000,8.032616,110.0,14.962336018977219,11,19,2008
833,150000000,28.505341,140.0,19.740350874353872,6,10,2005
834,14500000,5.892859,82.0,17.997518089010597,1,29,2003
835,30000000,10.778028,98.0,17.403474491664277,6,30,2011
836,0,0.91273,91.0,14.082393827101265,3,8,1990
837,0,8.870325,100.0,16.88452674994725,5,14,2010
838,150000000,29.36178,120.0,19.752672922728568,5,13,2015
839,0,7.464981,126.0,16.637112871792674,8,31,2006
840,4000000,5.296777,86.0,16.09759687940995,4,8,1988
841,10721568,1.68625,122.0,14.907096553278436,2,19,2016
842,0,4.581577,97.0,16.253468759083212,8,18,2006
843,0,0.727837,104.0,12.821193417651726,4,20,2000
844,20000000,5.219667,85.0,17.118263305883236,7,18,2013
845,355000,7.503126,72.0,13.827626858242851,2,12,1931
846,54000000,17.185349,162.0,18.733782454891035,12,24,1990
847,20000000,16.01076,120.0,15.79333996668061,12,22,2016
848,24000000,2.818802,102.0,14.787419139841276,11,14,1997
849,6400000,1.856101,140.0,16.705882371415992,6,21,2013
850,1,8.159556,87.0,15.955576839107596,2,5,1936
851,6000000,9.424157,121.0,17.687294128318122,9,1,2006
852,15000000,2.936443,90.0,14.529700283079698,1,26,1996
853,0,13.177741,108.0,11.93663643368632,11,4,2016
854,0,6.853782,111.0,17.415875988498644,3,13,1986
855,2196531,0.947509,107.0,14.695798912282914,12,30,2005
856,0,1.199003,105.0,13.695634082591248,9,6,2008
857,7000000,11.37237,109.0,16.118095750958314,10,17,2003
858,59000000,17.328902,81.0,19.764216697852003,3,10,2002
859,9750000,11.387338,99.0,13.232116033476537,10,21,2008
860,13000000,5.53202,115.0,15.899754176196392,9,23,1988
861,24000000,4.197544,89.0,16.508966580222893,11,21,2001
862,17000000,12.01525,91.0,18.395803382546983,4,5,2013
863,0,0.007294,82.0,10.184484831459187,5,13,2011
864,0,2.20137,87.0,14.787387357077975,9,12,2015
865,0,1.489895,111.0,13.359922522952848,9,12,2005
866,50000000,5.91265,114.0,16.061322421748777,11,8,2006
867,151000,1.879162,91.0,15.894952224644102,5,24,1960
868,0,1.404434,109.0,11.819630449054214,11,22,1991
869,88000000,6.363884,144.0,18.502628515838193,6,2,2005
870,31000000,15.672195,125.0,17.147715103853763,4,7,2006
871,4000000,6.737142,85.0,15.623970953759455,9,6,2007
872,0,6.065049,124.0,17.701600201891367,11,24,2009
873,0,1.689926,108.0,14.94911540294601,8,24,2007
874,50000000,6.752119,135.0,16.155623393383497,10,13,1995
875,15000000,16.018525,100.0,18.802520778114623,1,17,2013
876,36000000,7.926621,95.0,17.730711408689118,5,2,1997
877,0,3.043177,136.0,17.55700262328447,11,22,1985
878,50000000,9.995617,84.0,17.46622960260426,9,30,2011
879,0,8.207548,107.0,15.08876051336589,4,17,1998
880,13000000,11.29356,93.0,17.688078821256493,3,1,2013
881,7700000,6.914615,123.0,13.88559896246906,2,14,2011
882,200000000,17.285093,108.0,20.748437467472296,3,3,2010
883,57000000,9.421301,95.0,18.820914566046213,12,10,2011
884,25000000,14.31675,117.0,18.16292416378467,1,26,2012
885,0,2.115609,85.0,16.723231008795103,12,26,2013
886,0,6.970037,104.0,17.719083360784023,7,19,1978
887,0,0.223633,100.0,5.726847747587197,12,24,2012
888,20000000,10.680121,128.0,17.81529871455624,11,26,2008
889,5000000,6.719949,95.0,19.725613316335362,2,22,2002
890,0,1.818561,94.0,16.388298039989454,1,18,2002
891,0,1.698895,105.0,15.910529268132212,3,24,1989
892,37000000,10.722672,110.0,17.452116632300683,8,1,1986
893,0,2.564695,89.0,12.865533768435313,6,17,2011
894,25000000,6.570918,100.0,16.380459992348886,8,13,1999
895,50000000,6.824871,113.0,18.420881653768635,9,28,2001
896,0,3.507084,111.0,15.509092540589954,3,10,1978
897,12000000,14.21769,104.0,18.553416740333148,8,11,2006
898,20000000,8.157587,121.0,16.729598896731225,3,27,1985
899,0,5.787334,88.0,16.6265498050115,9,15,2006
900,12000000,1.323587,185.0,16.759949589762293,6,14,2007
901,20000000,11.112153,93.0,16.640667062087278,4,4,2012
902,0,1.568839,95.0,10.86216705090207,3,19,2014
903,185000000,12.577266,122.0,20.48327622672714,5,21,2008
904,0,1.833948,113.0,16.46415591801492,3,16,1984
905,100000000,13.473381,90.0,19.123907519287766,12,21,2005
906,16000000,8.34322,96.0,18.346210904794216,7,21,1989
907,250000000,20.58258,165.0,20.804789693331283,7,16,2012
908,31000000,14.004074,161.0,18.67143328329213,12,20,1985
909,9600000,6.133745,121.0,14.748286656398266,9,12,2015
910,0,6.770051,84.0,10.331007651425123,9,13,2012
911,0,4.333617,89.0,7.75833346749091,9,5,2013
912,3500000,1.333969,105.0,14.215979204521616,6,15,2016
913,25000000,11.829231,105.0,14.53575818166989,7,4,2013
914,50000000,7.66124,121.0,17.72889885096305,2,14,1997
915,9000000,8.475983,120.0,15.341567078850604,8,12,2016
916,0,7.916658,134.0,17.937794505083072,8,25,2012
917,6500000,8.344282,98.0,17.16371576436114,4,9,1999
918,0,1.679042,80.0,15.113645610746113,1,7,1994
919,940000,0.739665,138.0,15.444751293772967,4,17,2015
920,0,1.047417,96.0,15.158957176203828,8,14,1987
921,0,5.383766,97.0,14.802639923524481,11,13,1987
922,5000000,6.585405,96.0,16.270151710026955,10,12,1989
923,0,10.177977,78.0,17.380769288982872,4,7,1995
924,7000000,7.218957,127.0,12.16068817539557,5,19,1991
925,0,1.926826,0.0,13.653297464046972,11,15,2013
926,5000000,7.392294,91.0,11.227161551674351,3,14,2014
927,40000000,7.473718,123.0,18.38628286222875,2,26,1999
928,195000000,11.606061,114.0,19.102198585112838,2,27,2013
929,0,5.093586,99.0,6.464588303689961,7,5,2013
930,5000000,9.841623,116.0,17.56184684527556,7,13,1981
931,28000000,10.445141,102.0,17.889581236866515,3,14,2003
932,143149,0.091951,94.0,13.377216426264779,5,21,2015
933,57000000,11.626116,115.0,18.88476544711433,10,8,1993
934,163000000,10.958669,119.0,18.979280736141934,7,29,2011
935,40000000,49.247505,122.0,18.960326380617396,2,8,2017
936,0,6.816276,93.0,15.254364161820856,5,8,1987
937,0,0.569463,181.0,16.454567959008102,7,3,2015
938,0,1.54105,100.0,10.542310534365473,3,22,2013
939,1500000,5.875708,90.0,7.569927655242652,10,20,2012
940,558000,1.41344,89.0,14.616166395273979,12,26,1931
941,8000000,5.052049,112.0,16.757231425356963,4,28,2006
942,180000000,19.467404,97.0,20.44690580890392,5,28,2014
943,2000000,12.792394,85.0,15.349211695542364,4,10,2014
944,0,6.080108,75.0,17.14855628564537,7,6,2001
945,16000000,4.136356,120.0,16.240459290722136,6,6,2009
946,35000000,4.386145,114.0,17.591731846960617,2,8,2008
947,100000000,12.845045,103.0,19.44575904442439,12,8,2010
948,0,1.954153,89.0,11.733618015033397,11,4,1994
949,44000000,11.924462,96.0,19.520626919264668,5,21,1985
